INFO:RnnAgent:Aug mode is None, geo is 0.5, small_label is 0 small_prop is 0.5
INFO:RnnAgent:Training epoch 0 | loss: 0.66986 - accuracy: 0.57789
INFO:RnnAgent:Training epoch 9 | loss: 0.41912 - accuracy: 0.88931
INFO:RnnAgent:Validating epoch 9 | loss: 0.53633 - accuracy: 0.77294
INFO:RnnAgent:Training epoch 10 | loss: 0.40787 - accuracy: 0.9013
INFO:RnnAgent:Validating epoch 10 | loss: 0.57432 - accuracy: 0.73165
INFO:RnnAgent:Training epoch 11 | loss: 0.44032 - accuracy: 0.87095
INFO:RnnAgent:Validating epoch 11 | loss: 0.61355 - accuracy: 0.69495
INFO:RnnAgent:Training epoch 12 | loss: 0.41392 - accuracy: 0.9
INFO:RnnAgent:Validating epoch 12 | loss: 0.58425 - accuracy: 0.72592
INFO:RnnAgent:Training epoch 13 | loss: 0.40077 - accuracy: 0.90896
INFO:RnnAgent:Validating epoch 13 | loss: 0.53849 - accuracy: 0.76376
INFO:RnnAgent:Training epoch 14 | loss: 0.39839 - accuracy: 0.91301
INFO:RnnAgent:Validating epoch 14 | loss: 0.55516 - accuracy: 0.75229
INFO:RnnAgent:Training epoch 15 | loss: 0.391 - accuracy: 0.91691
INFO:RnnAgent:Validating epoch 15 | loss: 0.51704 - accuracy: 0.79243
INFO:RnnAgent:Training epoch 16 | loss: 0.38444 - accuracy: 0.92673
INFO:RnnAgent:Validating epoch 16 | loss: 0.52017 - accuracy: 0.78784
INFO:RnnAgent:Training epoch 17 | loss: 0.38393 - accuracy: 0.92702
INFO:RnnAgent:Validating epoch 17 | loss: 0.51412 - accuracy: 0.79472
INFO:RnnAgent:Training epoch 18 | loss: 0.38872 - accuracy: 0.92529
INFO:RnnAgent:Validating epoch 18 | loss: 0.50598 - accuracy: 0.80505
INFO:RnnAgent:Training epoch 19 | loss: 0.39391 - accuracy: 0.92038
INFO:RnnAgent:Validating epoch 19 | loss: 0.52128 - accuracy: 0.79128
INFO:RnnAgent:Training epoch 20 | loss: 0.3739 - accuracy: 0.93772
INFO:RnnAgent:Validating epoch 20 | loss: 0.54518 - accuracy: 0.76261
INFO:RnnAgent:Training epoch 21 | loss: 0.38057 - accuracy: 0.93049
INFO:RnnAgent:Validating epoch 21 | loss: 0.49447 - accuracy: 0.81422
INFO:RnnAgent:Training epoch 22 | loss: 0.37447 - accuracy: 0.9396
INFO:RnnAgent:Validating epoch 22 | loss: 0.52567 - accuracy: 0.78784
INFO:RnnAgent:Training epoch 23 | loss: 0.37847 - accuracy: 0.93266
INFO:RnnAgent:Validating epoch 23 | loss: 0.52346 - accuracy: 0.78555
INFO:RnnAgent:Training epoch 24 | loss: 0.37207 - accuracy: 0.94075
INFO:RnnAgent:Validating epoch 24 | loss: 0.5415 - accuracy: 0.76032
INFO:RnnAgent:Training epoch 25 | loss: 0.36908 - accuracy: 0.94277
INFO:RnnAgent:Validating epoch 25 | loss: 0.5263 - accuracy: 0.78211
INFO:RnnAgent:Training epoch 26 | loss: 0.36608 - accuracy: 0.94465
INFO:RnnAgent:Validating epoch 26 | loss: 0.58545 - accuracy: 0.72248
INFO:RnnAgent:Training epoch 27 | loss: 0.37203 - accuracy: 0.94061
INFO:RnnAgent:Validating epoch 27 | loss: 0.52527 - accuracy: 0.78555
INFO:RnnAgent:Training epoch 28 | loss: 0.36309 - accuracy: 0.94957
INFO:RnnAgent:Validating epoch 28 | loss: 0.49435 - accuracy: 0.81881
INFO:RnnAgent:Training epoch 29 | loss: 0.37347 - accuracy: 0.93786
INFO:RnnAgent:Validating epoch 29 | loss: 0.55999 - accuracy: 0.74885
INFO:RnnAgent:Training epoch 30 | loss: 0.37346 - accuracy: 0.93974
INFO:RnnAgent:Validating epoch 30 | loss: 0.55133 - accuracy: 0.76032
INFO:RnnAgent:Training epoch 31 | loss: 0.37126 - accuracy: 0.94061
INFO:RnnAgent:Validating epoch 31 | loss: 0.52483 - accuracy: 0.7867
INFO:RnnAgent:Training epoch 32 | loss: 0.36794 - accuracy: 0.94754
INFO:RnnAgent:Validating epoch 32 | loss: 0.5127 - accuracy: 0.80275
INFO:RnnAgent:Training epoch 33 | loss: 0.36023 - accuracy: 0.95347
INFO:RnnAgent:Validating epoch 33 | loss: 0.51093 - accuracy: 0.80046
INFO:RnnAgent:Training epoch 34 | loss: 0.36021 - accuracy: 0.9513
INFO:RnnAgent:Validating epoch 34 | loss: 0.5176 - accuracy: 0.79358
INFO:RnnAgent:Training epoch 35 | loss: 0.3552 - accuracy: 0.95636
INFO:RnnAgent:Validating epoch 35 | loss: 0.52276 - accuracy: 0.7867
INFO:RnnAgent:Training epoch 36 | loss: 0.35015 - accuracy: 0.96257
INFO:RnnAgent:Validating epoch 36 | loss: 0.53583 - accuracy: 0.77294
INFO:RnnAgent:Training epoch 37 | loss: 0.35547 - accuracy: 0.95882
INFO:RnnAgent:Validating epoch 37 | loss: 0.52062 - accuracy: 0.79014
INFO:RnnAgent:Training epoch 38 | loss: 0.35363 - accuracy: 0.96098
INFO:RnnAgent:Validating epoch 38 | loss: 0.51009 - accuracy: 0.80275
INFO:RnnAgent:Training epoch 39 | loss: 0.35199 - accuracy: 0.96228
INFO:RnnAgent:Validating epoch 39 | loss: 0.50912 - accuracy: 0.80505
INFO:RnnAgent:Training epoch 40 | loss: 0.35155 - accuracy: 0.96069
INFO:RnnAgent:Validating epoch 40 | loss: 0.5168 - accuracy: 0.79817
INFO:RnnAgent:Training epoch 41 | loss: 0.36869 - accuracy: 0.94436
INFO:RnnAgent:Validating epoch 41 | loss: 0.52685 - accuracy: 0.78211
INFO:RnnAgent:Training epoch 42 | loss: 0.35949 - accuracy: 0.95202
INFO:RnnAgent:Validating epoch 42 | loss: 0.49712 - accuracy: 0.81307
INFO:RnnAgent:Training epoch 43 | loss: 0.34725 - accuracy: 0.96532
INFO:RnnAgent:Validating epoch 43 | loss: 0.5108 - accuracy: 0.80046
INFO:RnnAgent:Training epoch 44 | loss: 0.34798 - accuracy: 0.96416
INFO:RnnAgent:Validating epoch 44 | loss: 0.5206 - accuracy: 0.79243
INFO:RnnAgent:Training epoch 45 | loss: 0.34846 - accuracy: 0.96373
INFO:RnnAgent:Validating epoch 45 | loss: 0.50836 - accuracy: 0.80161
INFO:RnnAgent:Training epoch 46 | loss: 0.34726 - accuracy: 0.96517
INFO:RnnAgent:Validating epoch 46 | loss: 0.50661 - accuracy: 0.80505
INFO:RnnAgent:Training epoch 47 | loss: 0.34421 - accuracy: 0.96821
INFO:RnnAgent:Validating epoch 47 | loss: 0.50628 - accuracy: 0.80505
INFO:RnnAgent:Training epoch 48 | loss: 0.34618 - accuracy: 0.96662
INFO:RnnAgent:Validating epoch 48 | loss: 0.50954 - accuracy: 0.80046
INFO:RnnAgent:Training epoch 49 | loss: 0.34985 - accuracy: 0.96243
INFO:RnnAgent:Validating epoch 49 | loss: 0.51069 - accuracy: 0.80046
INFO:RnnAgent:Aug mode is synonym, geo is 0.3, small_label is 0 small_prop is 0.5
INFO:RnnAgent:Training epoch 0 | loss: 0.65401 - accuracy: 0.61474
INFO:RnnAgent:Validating epoch 0 | loss: 0.5585 - accuracy: 0.75459
INFO:RnnAgent:Training epoch 1 | loss: 0.52986 - accuracy: 0.7763
INFO:RnnAgent:Validating epoch 1 | loss: 0.526 - accuracy: 0.78326
INFO:RnnAgent:Training epoch 2 | loss: 0.53337 - accuracy: 0.77283
INFO:RnnAgent:Validating epoch 2 | loss: 0.5307 - accuracy: 0.77408
INFO:RnnAgent:Training epoch 3 | loss: 0.49573 - accuracy: 0.80535
INFO:RnnAgent:Validating epoch 3 | loss: 0.51916 - accuracy: 0.79014
INFO:RnnAgent:Training epoch 4 | loss: 0.48761 - accuracy: 0.82153
INFO:RnnAgent:Validating epoch 4 | loss: 0.51079 - accuracy: 0.79587
INFO:RnnAgent:Training epoch 5 | loss: 0.47212 - accuracy: 0.83497
INFO:RnnAgent:Validating epoch 5 | loss: 0.50947 - accuracy: 0.79931
INFO:RnnAgent:Training epoch 6 | loss: 0.46022 - accuracy: 0.85145
INFO:RnnAgent:Validating epoch 6 | loss: 0.50928 - accuracy: 0.79587
INFO:RnnAgent:Training epoch 7 | loss: 0.46179 - accuracy: 0.84624
INFO:RnnAgent:Validating epoch 7 | loss: 0.50876 - accuracy: 0.79817
INFO:RnnAgent:Training epoch 8 | loss: 0.4491 - accuracy: 0.86127
INFO:RnnAgent:Validating epoch 8 | loss: 0.52148 - accuracy: 0.7867
INFO:RnnAgent:Training epoch 9 | loss: 0.44721 - accuracy: 0.85983
INFO:RnnAgent:Validating epoch 9 | loss: 0.50642 - accuracy: 0.80505
INFO:RnnAgent:Training epoch 10 | loss: 0.44439 - accuracy: 0.86517
INFO:RnnAgent:Validating epoch 10 | loss: 0.50648 - accuracy: 0.80275
INFO:RnnAgent:Training epoch 11 | loss: 0.43906 - accuracy: 0.86994
INFO:RnnAgent:Validating epoch 11 | loss: 0.53425 - accuracy: 0.77179
INFO:RnnAgent:Training epoch 12 | loss: 0.43384 - accuracy: 0.87731
INFO:RnnAgent:Validating epoch 12 | loss: 0.50048 - accuracy: 0.81193
INFO:RnnAgent:Training epoch 13 | loss: 0.43463 - accuracy: 0.87399
INFO:RnnAgent:Validating epoch 13 | loss: 0.57283 - accuracy: 0.73509
INFO:RnnAgent:Training epoch 14 | loss: 0.44039 - accuracy: 0.8672
INFO:RnnAgent:Validating epoch 14 | loss: 0.52492 - accuracy: 0.78555
INFO:RnnAgent:Training epoch 15 | loss: 0.43312 - accuracy: 0.8776
INFO:RnnAgent:Validating epoch 15 | loss: 0.51168 - accuracy: 0.79817
INFO:RnnAgent:Training epoch 16 | loss: 0.42307 - accuracy: 0.88483
INFO:RnnAgent:Validating epoch 16 | loss: 0.51483 - accuracy: 0.79817
INFO:RnnAgent:Training epoch 17 | loss: 0.41433 - accuracy: 0.89812
INFO:RnnAgent:Validating epoch 17 | loss: 0.51928 - accuracy: 0.79587
INFO:RnnAgent:Training epoch 18 | loss: 0.41845 - accuracy: 0.89581
INFO:RnnAgent:Validating epoch 18 | loss: 0.50535 - accuracy: 0.80161
INFO:RnnAgent:Training epoch 19 | loss: 0.40554 - accuracy: 0.90578
INFO:RnnAgent:Validating epoch 19 | loss: 0.49987 - accuracy: 0.81078
INFO:RnnAgent:Training epoch 20 | loss: 0.42512 - accuracy: 0.88887
INFO:RnnAgent:Validating epoch 20 | loss: 0.50234 - accuracy: 0.80505
INFO:RnnAgent:Training epoch 21 | loss: 0.41253 - accuracy: 0.90072
INFO:RnnAgent:Validating epoch 21 | loss: 0.49793 - accuracy: 0.80963
INFO:RnnAgent:Training epoch 22 | loss: 0.39981 - accuracy: 0.91344
INFO:RnnAgent:Validating epoch 22 | loss: 0.49688 - accuracy: 0.81422
INFO:RnnAgent:Training epoch 23 | loss: 0.39989 - accuracy: 0.90954
INFO:RnnAgent:Validating epoch 23 | loss: 0.50269 - accuracy: 0.80734
INFO:RnnAgent:Training epoch 24 | loss: 0.3917 - accuracy: 0.91994
INFO:RnnAgent:Validating epoch 24 | loss: 0.4988 - accuracy: 0.80963
INFO:RnnAgent:Training epoch 25 | loss: 0.39108 - accuracy: 0.92038
INFO:RnnAgent:Validating epoch 25 | loss: 0.5041 - accuracy: 0.80619
INFO:RnnAgent:Training epoch 26 | loss: 0.39748 - accuracy: 0.91503
INFO:RnnAgent:Validating epoch 26 | loss: 0.4987 - accuracy: 0.81193
INFO:RnnAgent:Training epoch 27 | loss: 0.38661 - accuracy: 0.92471
INFO:RnnAgent:Validating epoch 27 | loss: 0.49722 - accuracy: 0.81537
INFO:RnnAgent:Training epoch 28 | loss: 0.38562 - accuracy: 0.92803
INFO:RnnAgent:Validating epoch 28 | loss: 0.48893 - accuracy: 0.82225
INFO:RnnAgent:Training epoch 29 | loss: 0.43082 - accuracy: 0.88165
INFO:RnnAgent:Validating epoch 29 | loss: 0.50129 - accuracy: 0.81193
INFO:RnnAgent:Training epoch 30 | loss: 0.39622 - accuracy: 0.91387
INFO:RnnAgent:Validating epoch 30 | loss: 0.50465 - accuracy: 0.80275
INFO:RnnAgent:Training epoch 31 | loss: 0.38642 - accuracy: 0.92486
INFO:RnnAgent:Validating epoch 31 | loss: 0.50089 - accuracy: 0.80963
INFO:RnnAgent:Training epoch 32 | loss: 0.37796 - accuracy: 0.93396
INFO:RnnAgent:Validating epoch 32 | loss: 0.49326 - accuracy: 0.81881
INFO:RnnAgent:Training epoch 33 | loss: 0.37756 - accuracy: 0.9341
INFO:RnnAgent:Validating epoch 33 | loss: 0.49773 - accuracy: 0.81537
INFO:RnnAgent:Training epoch 34 | loss: 0.37882 - accuracy: 0.93295
INFO:RnnAgent:Validating epoch 34 | loss: 0.50955 - accuracy: 0.8039
INFO:RnnAgent:Training epoch 35 | loss: 0.37724 - accuracy: 0.93584
INFO:RnnAgent:Validating epoch 35 | loss: 0.4965 - accuracy: 0.81422
INFO:RnnAgent:Training epoch 36 | loss: 0.37449 - accuracy: 0.93699
INFO:RnnAgent:Validating epoch 36 | loss: 0.48734 - accuracy: 0.82339
INFO:RnnAgent:Training epoch 37 | loss: 0.37133 - accuracy: 0.9409
INFO:RnnAgent:Validating epoch 37 | loss: 0.50372 - accuracy: 0.80849
INFO:RnnAgent:Training epoch 38 | loss: 0.39251 - accuracy: 0.9224
INFO:RnnAgent:Validating epoch 38 | loss: 0.48895 - accuracy: 0.8211
INFO:RnnAgent:Training epoch 39 | loss: 0.37787 - accuracy: 0.93555
INFO:RnnAgent:Validating epoch 39 | loss: 0.49096 - accuracy: 0.8211
INFO:RnnAgent:Training epoch 40 | loss: 0.38404 - accuracy: 0.92702
INFO:RnnAgent:Validating epoch 40 | loss: 0.49535 - accuracy: 0.81537
INFO:RnnAgent:Training epoch 41 | loss: 0.37043 - accuracy: 0.94162
INFO:RnnAgent:Validating epoch 41 | loss: 0.49351 - accuracy: 0.81651
INFO:RnnAgent:Training epoch 42 | loss: 0.36702 - accuracy: 0.94754
INFO:RnnAgent:Validating epoch 42 | loss: 0.50017 - accuracy: 0.81193
INFO:RnnAgent:Training epoch 43 | loss: 0.47873 - accuracy: 0.83598
INFO:RnnAgent:Validating epoch 43 | loss: 0.5095 - accuracy: 0.80161
INFO:RnnAgent:Training epoch 44 | loss: 0.38192 - accuracy: 0.92818
INFO:RnnAgent:Validating epoch 44 | loss: 0.49283 - accuracy: 0.81766
INFO:RnnAgent:Training epoch 45 | loss: 0.37183 - accuracy: 0.93988
INFO:RnnAgent:Validating epoch 45 | loss: 0.5185 - accuracy: 0.79128
INFO:RnnAgent:Training epoch 46 | loss: 0.36862 - accuracy: 0.94379
INFO:RnnAgent:Validating epoch 46 | loss: 0.49085 - accuracy: 0.82339
INFO:RnnAgent:Training epoch 47 | loss: 0.37896 - accuracy: 0.93353
INFO:RnnAgent:Validating epoch 47 | loss: 0.5056 - accuracy: 0.80619
INFO:RnnAgent:Training epoch 48 | loss: 0.37719 - accuracy: 0.93396
INFO:RnnAgent:Validating epoch 48 | loss: 0.50417 - accuracy: 0.80619
INFO:RnnAgent:Training epoch 49 | loss: 0.3678 - accuracy: 0.94624
INFO:RnnAgent:Validating epoch 49 | loss: 0.51218 - accuracy: 0.79817
INFO:RnnAgent:Aug mode is synonym, geo is 0.5, small_label is 0 small_prop is 0.5
INFO:RnnAgent:Training epoch 0 | loss: 0.6549 - accuracy: 0.60997
INFO:RnnAgent:Validating epoch 0 | loss: 0.54867 - accuracy: 0.78096
INFO:RnnAgent:Training epoch 1 | loss: 0.53835 - accuracy: 0.76908
INFO:RnnAgent:Validating epoch 1 | loss: 0.53967 - accuracy: 0.76376
INFO:RnnAgent:Training epoch 2 | loss: 0.51032 - accuracy: 0.79147
INFO:RnnAgent:Validating epoch 2 | loss: 0.52046 - accuracy: 0.78555
INFO:RnnAgent:Training epoch 3 | loss: 0.497 - accuracy: 0.80621
INFO:RnnAgent:Validating epoch 3 | loss: 0.53193 - accuracy: 0.78211
INFO:RnnAgent:Training epoch 4 | loss: 0.48112 - accuracy: 0.82587
INFO:RnnAgent:Validating epoch 4 | loss: 0.51514 - accuracy: 0.7867
INFO:RnnAgent:Training epoch 5 | loss: 0.48024 - accuracy: 0.82832
INFO:RnnAgent:Validating epoch 5 | loss: 0.52115 - accuracy: 0.78326
INFO:RnnAgent:Training epoch 6 | loss: 0.46518 - accuracy: 0.8409
INFO:RnnAgent:Validating epoch 6 | loss: 0.50886 - accuracy: 0.80275
INFO:RnnAgent:Training epoch 7 | loss: 0.45266 - accuracy: 0.85636
INFO:RnnAgent:Validating epoch 7 | loss: 0.5084 - accuracy: 0.78784
INFO:RnnAgent:Training epoch 8 | loss: 0.44997 - accuracy: 0.85636
INFO:RnnAgent:Validating epoch 8 | loss: 0.52234 - accuracy: 0.79128
INFO:RnnAgent:Training epoch 9 | loss: 0.44663 - accuracy: 0.86647
INFO:RnnAgent:Validating epoch 9 | loss: 0.50923 - accuracy: 0.80275
INFO:RnnAgent:Training epoch 10 | loss: 0.43561 - accuracy: 0.87471
INFO:RnnAgent:Validating epoch 10 | loss: 0.52248 - accuracy: 0.7867
INFO:RnnAgent:Training epoch 11 | loss: 0.448 - accuracy: 0.86026
INFO:RnnAgent:Validating epoch 11 | loss: 0.50221 - accuracy: 0.80849
INFO:RnnAgent:Training epoch 12 | loss: 0.42804 - accuracy: 0.88367
INFO:RnnAgent:Validating epoch 12 | loss: 0.50252 - accuracy: 0.80963
INFO:RnnAgent:Training epoch 13 | loss: 0.44696 - accuracy: 0.86286
INFO:RnnAgent:Validating epoch 13 | loss: 0.50941 - accuracy: 0.79817
INFO:RnnAgent:Training epoch 14 | loss: 0.42417 - accuracy: 0.88772
INFO:RnnAgent:Validating epoch 14 | loss: 0.50708 - accuracy: 0.80161
INFO:RnnAgent:Training epoch 15 | loss: 0.41825 - accuracy: 0.89061
